"customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status"
323520,42,"M",1,"Uneducated","Divorced","60-80K",30,18570,"Blue",3,2,2,1892,16678,0.748,4036,78,0.773,0.102,"open"
810447,41,"F",4,"High School","Single","below 40K",23,2787,"Blue",3,2,2,2053,734,0.76,4949,76,0.551,0.737,"open"
188265,40,"M",4,"High School","Married","60-80K",29,12544,"Blue",3,3,2,1636,10908,0.503,1758,51,0.457,0.13,"closed"
718749,41,"M",0,"High School","Unknown","120K and more",36,18214,"Blue",3,2,3,1998,16216,0.829,1344,21,1.1,0.11,"open"
976342,50,"M",2,"Unknown","Divorced","80-120K",36,20614,"Blue",4,3,1,0,20614,0.926,1922,48,0.6,0,"open"
194948,48,"F",2,"Uneducated","Married","40-60K",36,1593,"Blue",3,3,4,0,1593,0.718,4004,76,0.652,0,"open"
527835,36,"M",3,"Graduate","Married","80-120K",21,5015,"Blue",5,3,2,1963,3052,0.881,2491,43,0.87,0.391,"closed"
416771,57,NA,3,"College","Single","40-60K",44,2817,"Blue",3,1,2,1864,953,0.7,31745,82,0.745,0.662,"open"
753377,NA,NA,0,"Graduate","Married","80-120K",30,5302,"Blue",5,3,2,2414,2888,0.779,4284,74,3.41,0.455,"open"
756750,32,"F",1,"High School","Married","Unknown",22,3413,"Blue",3,2,3,2517,896,0.984,30485,71,0.919,0.737,"open"
125530,39,NA,2,"Post-Graduate","Single","below 40K",27,6205,"Blue",4,2,2,2517,3688,0.939,8428,19,0.727,0.406,"open"
769937,50,"M",3,"Graduate","Divorced","80-120K",36,34516,"Blue",4,3,1,1542,32974,0.869,1770,65,0.585,0.045,"open"
718364,44,NA,3,"Graduate","Married","40-60K",35,6327,"Blue",6,3,1,0,6327,0.666,3653,77,0.674,0,"open"
668997,43,"F",1,"Graduate","Single","below 40K",36,2886,"Blue",2,3,2,0,2886,0.587,2326,50,0.429,0,"closed"
552801,33,"M",3,"College","Married","80-120K",22,34516,"Silver",6,2,2,917,33599,0.764,14202,114,0.781,0.027,"open"
701179,35,"F",2,"Graduate","Married","Unknown",23,6729,"Blue",24,2,2,2375,4354,0.579,2080,50,0.351,0.353,"open"
363680,48,"F",2,"Unknown","Married","below 40K",37,2835,"Blue",4,4,2,1860,975,0.571,4569,81,0.884,0.656,"open"
609272,41,"M",5,"Unknown","Single","80-120K",36,1438.3,"Blue",1,2,3,892,546.3,0.79,4426,88,0.66,0.62,"open"
759468,45,"F",4,"Graduate","Married","below 40K",38,5583,"Blue",6,3,2,0,5583,0.748,3317,71,4.105,0,"open"
450160,37,"F",1,"Graduate","Married","40-60K",30,6469,"Blue",5,3,4,2351,4118,1.018,1717,50,0.667,0.363,"open"
691159,54,"M",4,"Uneducated","Single","80-120K",42,11742,"Blue",5,2,2,0,11742,0.621,4053,70,0.556,0,"open"
227708,NA,"F",5,"Graduate","Married","below 40K",30,3103,"Blue",3,3,3,2399,704,0.581,1836,48,0.655,0.773,"open"
309958,26,"M",0,"College","Single","40-60K",13,2047,"Blue",5,2,2,1196,851,0.623,2180,33,0.941,0.584,"open"
730414,54,"F",2,"Uneducated","Married","below 40K",44,5413,"Blue",3,1,3,1836,3577,0.766,1164,43,0.593,0.339,"open"
584702,56,"F",3,"High School","Single","below 40K",48,8340,"Blue",6,5,3,1902,6438,0.81,3755,77,0.833,0.228,"open"
687293,50,"M",3,"High School","Married","80-120K",36,34516,"Silver",5,3,3,2292,32224,0.876,8045,71,0.868,0.066,"closed"
725996,61,"M",0,"Uneducated","Single","40-60K",49,2228,"Blue",1,2,3,1480,748,0.533,NA,71,0.651,0.664,"open"
865852,48,"M",3,"Graduate","Unknown","60-80K",35,2829,"Blue",5,1,3,2342,487,0.991,1561,41,1.05,0.828,"open"
875699,46,NA,2,"Doctorate","Married","120K and more",34,3499,"Blue",6,3,1,1759,1740,0.635,3972,67,0.558,0.503,"open"
120934,38,"M",0,"Unknown","Married","60-80K",26,3809,"Blue",5,2,1,1521,2288,0.692,4666,69,0.865,0.399,"open"
215957,43,"M",4,"Uneducated","Single","120K and more",36,34516,"Blue",1,1,3,1742,32774,0.661,7360,82,0.745,0.05,"open"
665248,47,"F",2,"High School","Single","below 40K",39,1580,"Blue",5,3,2,620,960,0.746,4384,70,0.522,0.392,"open"
808898,32,"M",1,"High School","Married","40-60K",18,4583,"Blue",4,1,4,1586,2997,0.828,2395,57,0.781,0.346,"open"
562366,30,"M",0,"Graduate","Married","below 40K",36,2550,"Blue",3,3,2,1623,927,0.65,1870,51,0.275,0.636,"open"
768250,41,NA,4,"High School","Single","below 40K",36,4720,"Blue",6,3,3,0,4720,0.978,8798,67,0.675,0,"closed"
239326,38,NA,2,"College","Married","80-120K",24,17162,"Blue",4,1,5,773,16389,1.238,2457,54,1,0.045,"open"
735912,42,"F",3,"Unknown","Single","below 40K",36,6275,"Blue",6,1,1,0,6275,0.79,4308,75,0.786,0,"open"
523253,40,"M",3,"High School","Married","80-120K",36,9599,"Blue",6,3,1,2356,7243,0.791,4754,84,0.68,0.245,"open"
122823,37,"F",3,"Graduate","Single","below 40K",21,1784,"Blue",4,2,2,577,1207,0.542,2348,47,0.516,0.323,"closed"
480219,50,"F",3,"College","Married",NA,44,24735,"Blue",2,1,3,2296,22439,0.808,7910,95,0.557,0.093,"open"
470306,45,NA,0,"Graduate","Single","40-60K",37,10271,"Blue",4,5,2,1746,8525,0.661,3696,72,0.6,0.17,"open"
973807,26,"M",1,"High School","Single","40-60K",13,1473,"Blue",6,2,4,0,1473,0.813,2099,39,0.857,0,"open"
954705,46,"M",5,"Uneducated","Divorced","60-80K",36,17196,"Blue",3,1,2,1646,15550,0.542,1466,41,1.278,0.096,"open"
582596,43,"M",5,"Graduate","Unknown","60-80K",28,12773,"Blue",1,3,1,1637,11136,0.919,14833,114,0.583,0.128,"open"
738252,46,"F",2,"Unknown","Married",NA,39,32587,"Silver",1,1,2,992,31595,1.139,15958,113,0.687,0.03,"open"
361340,37,"F",1,"Graduate","Single","40-60K",36,2886,"Blue",3,3,1,2198,688,0.828,4531,81,0.723,0.762,"open"
859934,42,"F",5,"Graduate","Married","below 40K",18,1694,"Blue",6,1,1,1074,620,0.78,26999,70,0.75,0.634,"open"
954930,41,"M",5,"Graduate","Married","60-80K",36,4575,"Blue",4,4,3,1344,3231,0.46,4726,64,0.561,0.294,"open"
856918,50,"M",4,"Graduate","Single","120K and more",32,34516,"Silver",5,3,2,0,34516,0.321,1480,37,0.276,0,"closed"
994130,NA,"F",1,"Graduate","Single","Unknown",49,8708,"Blue",3,4,6,1091,7617,0.904,2508,49,0.885,0.125,"closed"
760816,47,"F",3,"Uneducated","Married","Unknown",42,25027,"Blue",4,1,4,1501,23526,1.063,3357,62,0.771,0.06,"open"
538173,47,"F",4,"Graduate","Married","below 40K",34,1926,"Blue",5,3,4,879,1047,0.536,4385,71,0.614,0.456,"open"
825068,39,NA,2,"Unknown","Single","80-120K",33,34516,"Gold",1,3,2,0,34516,0.724,NA,113,0.766,0,"open"
206156,35,"M",2,"High School","Single","120K and more",36,27389,"Blue",4,2,3,1250,26139,0.641,2754,60,0.463,0.046,"open"
483499,56,"F",2,"Uneducated","Single","below 40K",39,8767,"Blue",1,2,3,1684,7083,0.786,8066,79,0.549,0.192,"open"
485343,38,"M",3,"Unknown","Unknown","80-120K",26,32866,"Blue",6,1,3,2098,30768,0.549,3788,76,3.445,0.064,"open"
230684,45,"M",4,"High School","Single","80-120K",34,15913,"Blue",3,2,3,1696,14217,0.632,4472,86,0.792,0.107,"open"
325300,43,"F",5,"Graduate","Married","Unknown",34,3146,"Blue",5,1,3,808,2338,0.711,4149,66,0.784,0.257,"open"
282318,45,"M",4,"High School","Divorced","80-120K",39,14290,"Blue",5,3,4,1432,12858,0.815,14709,125,0.689,0.1,"open"
137746,44,"F",5,"Graduate","Single",NA,37,1491,"Blue",1,2,4,0,1491,0.551,1970,46,0.484,0,"closed"
791695,37,"F",2,"Uneducated","Single","below 40K",30,2258,"Blue",6,3,3,1338,920,0.86,2511,55,0.774,0.593,"open"
899109,53,"M",3,"High School","Single","80-120K",33,34516,"Silver",2,2,3,0,34516,0.534,6361,74,1.114,0,"closed"
380046,30,"M",1,"Unknown","Single","below 40K",19,8744,"Blue",5,2,0,1712,7032,0.895,2579,68,0.659,0.196,"open"
447443,54,"F",3,"Graduate","Married","below 40K",49,2598,"Blue",1,1,2,1343,1255,0.637,4692,86,0.72,0.517,"open"
231462,49,"F",4,"Graduate","Single","below 40K",36,2636,"Blue",1,1,3,1257,1379,0.661,7136,82,0.608,0.477,"open"
410209,42,"F",4,"Uneducated","Married","Unknown",23,8348,"Blue",4,1,2,0,8348,0.695,15905,111,0.708,0,"open"
907470,44,"F",4,"High School","Unknown","below 40K",38,2616,"Blue",2,2,3,2505,111,0.828,2576,42,0.5,0.958,"closed"
203026,37,"M",2,"Graduate","Married","below 40K",28,3079,"Blue",12,2,3,1267,1812,0.65,14540,104,0.552,0.411,"open"
755775,43,"M",3,"Graduate","Single","60-80K",35,5652,"Blue",3,3,2,548,5104,0.647,3710,70,0.458,0.097,"open"
955584,49,"M",3,"High School","Married","80-120K",42,10155,"Blue",4,1,2,1805,8350,0.673,1685,49,0.815,0.178,"open"
236687,41,"M",2,"Graduate","Single","60-80K",31,8228,"Blue",3,1,3,1935,6293,0.627,4933,68,0.545,0.235,"open"
430100,46,"F",3,"High School","Single","40-60K",40,16239,"Silver",4,3,1,1487,14752,0.531,3838,48,0.6,0.092,"open"
598424,53,"M",3,"Post-Graduate","Single","80-120K",44,19063,"Blue",5,2,2,1236,17827,0.542,3393,58,0.871,0.065,"open"
676539,NA,"F",2,"Graduate","Married",NA,41,1438.3,"Blue",5,3,4,0,1438.3,0.8,1501,40,0.739,0,"open"
599954,51,"M",3,"High School","Married","60-80K",31,8989,"Blue",3,3,3,0,8989,0.47,2031,53,5.19,0,"closed"
828766,43,"M",4,"High School","Married","40-60K",35,3442,"Blue",1,1,1,2517,925,0.62,NA,74,0.644,0.731,"open"
952472,44,"M",0,"Graduate","Unknown","60-80K",36,29572,"Silver",1,1,1,1584,27988,0.738,7566,88,0.6,0.054,"open"
938395,28,NA,0,"Graduate","Married",NA,15,23103,"Blue",2,2,2,897,22206,0.913,14049,120,0.714,0.039,"open"
747589,52,"F",1,"High School","Married","below 40K",36,2253,"Blue",2,2,2,1981,272,0.55,4758,81,3.615,0.879,"open"
904702,43,"F",1,"Graduate","Married","below 40K",31,11583,"Silver",5,1,2,631,10952,0.714,3320,55,0.774,0.054,"open"
608003,49,NA,2,"Unknown","Single","below 40K",36,1635,"Blue",4,3,0,1220,415,0.565,4807,56,0.931,0.746,"open"
261302,51,"F",3,"College","Married","Unknown",36,12605,"Blue",3,2,3,1449,11156,0.703,1870,56,0.647,0.115,"open"
968234,59,"M",1,"High School","Unknown","40-60K",46,14784,"Blue",4,1,2,1374,13410,0.921,1197,23,1.3,0.093,"open"
536638,NA,"M",2,"Unknown","Divorced","80-120K",38,21382,"Blue",4,2,3,1692,19690,0.731,3060,66,0.65,0.079,"open"
839887,43,"F",3,"Unknown","Married","below 40K",36,2440,"Blue",2,2,2,1002,1438,0.061,1533,42,0.105,0.411,"closed"
464682,27,"M",0,"Graduate","Married","40-60K",36,11473,"Blue",3,2,4,829,10644,0.707,2147,41,0.519,0.072,"open"
709763,39,"F",1,"Graduate","Married",NA,29,1438.3,"Blue",4,2,4,949,489.3,0.736,4222,65,0.667,0.66,"open"
767029,48,"F",3,"Uneducated","Single","40-60K",39,4207,"Blue",6,3,2,0,4207,0.923,15124,108,0.714,0,"open"
702882,53,"M",2,"Uneducated","Unknown","80-120K",46,17190,"Blue",3,6,3,1736,15454,0.698,15055,117,0.696,0.101,"open"
330322,60,"M",0,"High School","Single","40-60K",36,5420,"Blue",5,3,2,0,5420,0.81,3477,60,0.622,0,"open"
928550,52,"M",1,"Graduate","Married","120K and more",44,9274,"Blue",6,1,4,2097,7177,0.776,2048,59,0.639,0.226,"open"
896509,47,"M",2,"Uneducated","Single","80-120K",36,34516,"Blue",3,2,2,1264,33252,0.774,7827,77,0.54,0.037,"open"
579788,53,"M",1,"Unknown","Married","120K and more",36,19252,"Blue",2,3,3,751,18501,0.814,14074,112,0.623,0.039,"open"
174572,44,"F",2,"High School","Married","below 40K",36,6633,"Blue",2,1,0,1322,5311,0.698,8396,106,0.738,0.199,"open"
545971,45,"F",3,"High School","Single","Unknown",25,1986,"Blue",4,2,1,1042,944,0.593,4303,59,0.788,0.525,"open"
783433,41,"M",3,"Graduate","Divorced","below 40K",23,1438.3,"Blue",5,2,4,0,1438.3,0.735,4416,68,0.744,0,"open"
234722,46,NA,2,"Graduate","Married","below 40K",33,2267,"Blue",3,3,3,1283,984,0.761,4249,81,0.8,0.566,"open"
818746,NA,"F",3,"Uneducated","Single","below 40K",30,2059,"Blue",3,2,3,1118,941,0.788,NA,71,1.152,0.543,"open"
923639,57,"F",0,"Uneducated","Married","below 40K",51,6996,"Blue",2,3,3,2092,4904,0.794,15017,120,0.765,0.299,"open"
514568,40,"F",2,"Graduate","Married","below 40K",35,3511,"Blue",3,1,3,0,3511,0.758,5238,82,0.708,0,"open"
174347,53,"M",5,"Uneducated","Married","120K and more",38,19138,"Blue",4,2,2,0,19138,0.482,2028,43,0.303,0,"closed"
357471,45,"F",4,"Graduate","Married","Unknown",36,4146,"Blue",2,2,2,2027,2119,0.74,4323,64,0.684,0.489,"open"
295342,43,"M",4,"Post-Graduate","Single","40-60K",25,9043,"Blue",1,2,2,1974,7069,1.027,4638,48,0.655,0.218,"closed"
954065,53,"M",1,"High School","Married","80-120K",47,12262,"Blue",3,2,2,1836,10426,1.584,1659,38,1.533,0.15,"open"
225343,43,"M",0,"High School","Married","80-120K",36,7866,"Blue",5,3,3,0,7866,0.747,2843,53,0.828,0,"open"
248305,44,"F",5,"Uneducated","Single","below 40K",36,7742,"Blue",1,3,1,1163,6579,0.729,9081,100,0.852,0.15,"open"
124165,45,"F",3,"High School","Single","40-60K",36,2853,"Blue",2,3,3,2517,336,0.595,4971,65,0.757,0.882,"open"
790929,44,"F",3,"Uneducated","Single","below 40K",33,3075,"Blue",5,3,5,2517,558,0.922,3534,53,0.71,0.819,"open"
920358,47,"F",1,"Uneducated","Single","below 40K",36,1438.3,"Blue",5,2,3,735,703.3,0.762,4220,87,0.673,0.511,"open"
745172,36,"M",3,"Unknown","Single","60-80K",36,11684,"Blue",3,1,1,1786,9898,0.806,2969,88,0.796,0.153,"open"
937767,39,"F",2,"Graduate","Married","below 40K",32,5634,"Blue",4,2,4,2057,3577,1.399,2905,63,0.969,0.365,"open"
298539,45,"F",5,"High School","Married","below 40K",34,2030,"Blue",24,1,2,1269,761,0.646,5067,88,0.725,0.625,"open"
403037,45,"F",2,"Uneducated","Single",NA,37,2529,"Blue",6,1,3,1654,875,0.528,3428,84,0.68,0.654,"open"
286925,35,"M",3,"College","Single","60-80K",36,2780,"Blue",5,1,3,0,2780,0.565,2469,67,0.811,0,"open"
282735,NA,"F",2,"Doctorate","Single",NA,56,6797,"Blue",5,3,2,1428,5369,0.747,3962,70,0.795,0.21,"open"
320570,57,"M",5,"High School","Married","80-120K",50,13427,"Blue",4,2,3,0,13427,0.521,1337,27,0.588,0,"open"
181461,53,"F",2,"Graduate","Married","40-60K",42,3024,"Blue",3,5,1,1649,1375,0.587,4463,89,0.679,0.545,"open"
931615,47,"M",2,"Uneducated","Married","60-80K",36,9300,"Blue",4,1,2,769,8531,0.68,3651,67,0.718,0.083,"open"
494474,54,"F",4,"Graduate","Married","Unknown",40,2532,"Blue",6,2,2,2221,311,0.491,799,21,0.235,0.877,"closed"
339529,56,"M",2,"High School","Single","120K and more",46,7327,"Blue",12,4,4,0,7327,0.598,2185,41,0.864,0,"closed"
268925,53,NA,1,"High School","Single","80-120K",36,11778,"Blue",3,2,2,0,11778,0.603,2147,44,0.375,0,"closed"
364917,51,"M",3,"High School","Married","80-120K",47,4041,"Blue",2,4,3,0,4041,0.67,8219,84,0.909,0,"closed"
512806,37,"M",3,"College","Single","40-60K",28,3490,"Blue",5,2,3,1421,2069,1.125,3392,80,0.86,0.407,"open"
124782,50,"M",1,"Post-Graduate","Unknown","80-120K",36,34516,"Gold",2,3,2,0,34516,1.032,5547,75,0.744,0,"closed"
306035,47,"F",5,"High School","Single","below 40K",37,1493,"Blue",5,2,3,0,1493,0.605,4655,95,0.638,0,"open"
889653,51,"F",1,"College","Married","40-60K",44,1438.3,"Blue",4,2,1,0,1438.3,0.803,2207,68,0.511,0,"open"
271697,32,"M",1,"High School","Married","40-60K",19,12024,"Blue",2,3,1,0,12024,0.823,14551,105,0.78,0,"open"
644529,45,"F",4,"High School","Single","Unknown",35,8795,"Blue",3,4,2,2517,6278,0.625,4552,81,0.588,0.286,"open"
270433,34,"M",4,"Post-Graduate","Single","80-120K",26,5100,"Blue",3,3,2,1786,3314,1.06,2375,63,0.575,0.35,"open"
974317,43,"M",3,"Graduate","Married","120K and more",36,22906,"Blue",3,2,2,1132,21774,0.942,3204,64,0.73,0.049,"open"
625736,45,"F",3,"College","Married","below 40K",35,1717,"Blue",3,2,2,1156,561,0.647,30107,64,3.205,0.673,"open"
396705,59,"M",1,"High School","Married","60-80K",36,6705,"Blue",3,2,3,0,6705,0.749,5117,18,0.5,0,"closed"
879932,31,NA,2,"Unknown","Unknown","80-120K",18,4246,"Blue",2,1,3,2517,1729,0.951,8102,66,0.886,0.593,"closed"
396656,60,"F",1,"Graduate","Divorced","below 40K",53,2903,"Blue",5,5,3,1251,1652,0.879,4555,76,0.727,0.431,"open"
501956,55,"M",2,"Graduate","Married","80-120K",47,9959,"Blue",3,3,3,1209,8750,0.548,1584,28,0.273,0.121,"open"
405159,51,"F",0,"High School","Married","40-60K",40,5450,"Blue",6,2,2,1674,3776,0.588,3722,77,0.711,0.307,"open"
450711,47,"F",3,"High School","Unknown","below 40K",40,4255,"Blue",4,2,4,1681,2574,0.65,3453,72,0.5,0.395,"open"
916565,48,"F",4,"Graduate","Single","Unknown",40,2300,"Blue",3,3,3,1906,394,0.803,4538,71,0.868,0.829,"open"
154327,44,"F",0,"Unknown","Married","below 40K",34,9070,"Blue",1,3,3,1273,7797,0.637,15211,129,0.743,0.14,"open"
270449,NA,"F",4,"Graduate","Single","below 40K",44,1483,"Blue",5,3,3,0,1483,0.707,2520,40,0.429,0,"closed"
162649,38,"M",3,"High School","Single","80-120K",29,3413,"Blue",2,1,3,1801,1612,0.88,3831,45,0.667,0.528,"open"
828668,41,"F",5,"Graduate","Married","below 40K",28,2665,"Blue",2,3,1,1936,729,0.757,4500,71,0.972,0.726,"open"
678208,46,"F",4,"Graduate","Single","below 40K",36,2881,"Blue",2,3,3,2450,431,0.629,2450,49,0.531,0.85,"closed"
650445,51,"M",4,"Graduate","Married","40-60K",46,16277,"Silver",3,5,2,1170,15107,0.95,3634,62,0.676,0.072,"open"
869107,38,"M",2,"High School","Single","60-80K",18,34516,"Gold",1,2,3,1494,33022,0.588,7885,85,0.635,0.043,"open"
578989,51,"M",3,"Graduate","Married","80-120K",39,7088,"Blue",1,2,1,1750,5338,0.618,4691,76,0.727,0.247,"open"
454644,54,"F",2,"Unknown","Single","below 40K",47,2341,"Blue",18,2,3,1550,791,0.656,3406,57,1.478,0.662,"open"
710917,46,"M",3,"High School","Single","40-60K",39,9432,"Blue",2,3,2,1418,8014,0.612,1319,26,0.368,0.15,"open"
713533,59,NA,0,"Unknown","Married","Unknown",49,6996,"Blue",5,2,4,0,6996,0.871,2384,33,0.375,0,"closed"
707831,41,"M",3,"Unknown","Married","60-80K",29,27945,"Silver",1,3,4,0,27945,0.902,8345,70,1.059,0,"closed"
402097,52,"F",1,"High School","Married","below 40K",45,6703,"Blue",6,3,3,893,5810,0.567,1388,28,0.75,0.133,"open"
961118,49,"F",0,"Unknown","Single","Unknown",43,2874,"Blue",6,3,3,0,2874,0.676,4617,89,0.78,0,"open"
435879,45,"F",5,"Graduate","Single","below 40K",33,2288,"Blue",5,3,3,1249,1039,0.605,4504,87,0.706,0.546,"open"
896798,44,"M",3,"Graduate","Married","60-80K",36,9114,"Blue",2,3,3,0,9114,0.654,2740,52,0.625,0,"closed"
832135,46,"M",2,"High School","Married","60-80K",40,5265,"Blue",4,1,3,0,5265,0.524,3281,68,0.744,0,"open"
432067,36,"F",2,"Graduate","Married","below 40K",23,1666,"Blue",4,2,2,813,853,0.813,2622,60,0.818,0.488,"closed"
449308,NA,"F",0,"Uneducated","Single","below 40K",20,1438.3,"Blue",4,3,4,0,1438.3,0.764,2731,39,0.5,0,"open"
748454,37,"M",1,"High School","Single","60-80K",26,7349,"Blue",4,3,2,2517,4832,0.877,2701,60,0.714,0.342,"open"
383998,52,NA,2,"Graduate","Single","40-60K",33,6081,"Blue",5,2,2,989,5092,1.222,4451,70,0.429,0.163,"open"
890764,NA,"M",2,"Unknown","Single","40-60K",31,9662,"Blue",6,1,1,817,8845,0.679,3817,70,0.489,0.085,"open"
314455,48,"F",1,"Graduate","Single","below 40K",35,1449,"Blue",5,2,2,0,1449,0.785,4797,88,0.913,0,"open"
707681,52,"F",3,"Unknown","Single","Unknown",36,10273,"Blue",3,1,2,1657,8616,0.71,3778,70,0.591,0.161,"open"
490688,48,"F",3,"Graduate","Married","below 40K",40,5298,"Blue",2,3,1,0,5298,0.686,4834,80,0.667,0,"open"
268741,46,"F",4,"Uneducated","Married","40-60K",34,2168,"Blue",6,3,3,1704,464,0.725,4584,92,0.769,0.786,"open"
317727,48,"F",4,"High School","Married","Unknown",44,2625,"Blue",1,2,1,2517,108,0.702,30646,81,0.884,0.959,"open"
972817,58,"F",1,"High School","Married","below 40K",43,1957,"Blue",4,1,4,1152,805,0.899,NA,78,0.5,0.589,"open"
269468,51,NA,2,"College","Married","80-120K",45,21543,"Blue",3,3,1,0,21543,0.53,3928,82,0.64,0,"open"
544433,37,"F",5,"Unknown","Married","40-60K",36,19055,"Silver",1,1,2,2517,16538,0.915,15091,124,0.676,0.132,"open"
747850,33,"M",2,"High School","Married",NA,23,1630,"Blue",6,2,2,0,1630,0.605,4426,91,0.784,0,"open"
461409,34,"F",1,"College","Single","Unknown",20,3190,"Blue",2,2,2,1959,1231,0.622,4220,66,0.61,0.614,"open"
961722,50,"M",3,"High School","Single","80-120K",39,21322,"Blue",3,3,2,2216,19106,0.921,8693,91,0.569,0.104,"open"
347067,48,NA,2,"Doctorate","Single","60-80K",43,8086,"Blue",2,1,1,0,8086,0.792,4775,78,0.66,0,"open"
197150,49,"F",2,"High School","Unknown","40-60K",38,2497,"Blue",4,1,2,1674,823,0.701,2922,53,0.963,0.67,"open"
915425,53,"M",3,"Graduate","Unknown",NA,48,14627,"Blue",2,2,2,1997,12630,0.718,7766,82,0.745,0.137,"open"
111506,49,"F",4,"Uneducated","Married","below 40K",31,1567,"Blue",4,3,2,0,1567,0.424,2138,41,0.577,0,"closed"
128680,38,"M",2,"Unknown","Single",NA,33,12871,"Blue",2,3,2,0,12871,0.598,2413,53,3.03,0,"closed"
381027,43,"M",1,"Graduate","Single","60-80K",37,20013,"Blue",4,3,4,922,19091,0.655,1518,39,0.625,0.046,"open"
377946,43,"M",3,"Graduate","Unknown","80-120K",29,11422,"Blue",1,2,6,1095,10327,0.773,2439,45,0.8,0.096,"closed"
535959,50,"F",1,"Unknown","Single","below 40K",40,2319,"Blue",4,1,2,1026,1293,0.521,4099,74,0.721,0.442,"open"
393652,51,"F",3,"Graduate","Single","below 40K",46,2927,"Blue",36,3,1,1499,1428,0.649,4670,70,0.944,0.512,"open"
855388,43,"F",2,"High School","Single","40-60K",38,5070,"Blue",4,2,2,0,5070,0.67,4193,67,0.811,0,"open"
350441,57,"F",2,"Unknown","Divorced","40-60K",36,3251,"Blue",5,2,2,1887,1364,1.007,3228,67,0.763,0.58,"open"
340774,57,"M",4,"Graduate","Married","80-120K",49,3038,"Blue",4,2,4,1410,1628,0.644,1762,34,0.7,0.464,"open"
548656,49,NA,3,"Graduate","Single","below 40K",44,4364,"Blue",3,3,2,1507,2857,1.05,1392,38,1.375,0.345,"open"
964711,50,"F",5,"Graduate","Married","below 40K",30,2033,"Blue",1,3,2,841,1192,0.717,4360,95,0.696,0.414,"open"
436352,52,"M",3,"Uneducated","Single","120K and more",48,20974,"Blue",5,3,4,0,20974,0,8722,27,0,0,"closed"
561076,34,"M",3,"High School","Unknown","80-120K",21,34516,"Silver",1,2,3,0,34516,0.794,9177,50,1.083,0,"closed"
224294,57,"F",2,"Graduate","Married","below 40K",44,6256,"Blue",3,4,4,1530,4726,0.647,1629,43,0.344,0.245,"open"
756108,36,"F",1,"High School","Single","Unknown",22,9817,"Blue",6,3,2,848,8969,0.793,4636,85,0.848,0.086,"open"
972612,53,"F",4,"Doctorate","Married","below 40K",37,3719,"Blue",6,2,2,2517,1202,0.666,2587,43,0.536,0.677,"closed"
268324,37,"F",1,"Graduate","Married","below 40K",31,2417,"Blue",5,2,2,1929,488,0.886,1773,42,0.556,0.798,"open"
175949,48,"F",1,"Uneducated","Married","Unknown",38,1438.3,"Blue",5,2,2,0,1438.3,0.574,2171,38,0.462,0,"closed"
536540,46,"M",3,"Graduate","Single","80-120K",35,4930,"Blue",6,3,4,0,4930,1.019,23401,77,0.638,0,"open"
542245,38,"F",1,"College","Married",NA,25,2580,"Blue",3,3,1,2265,315,0.824,1665,57,0.629,0.878,"open"
256378,42,"F",4,"High School","Married","below 40K",36,15433,"Gold",2,3,3,0,15433,0.865,966,22,1.2,0,"open"
305630,43,"F",2,"College","Single","below 40K",29,2304,"Blue",5,1,2,1589,715,0.872,1273,36,0.895,0.69,"open"
428662,53,"F",2,"Post-Graduate","Single","Unknown",41,15101,"Blue",2,2,3,1396,13705,0.692,13545,96,0.655,0.092,"open"
259255,NA,NA,1,"College","Single","Unknown",44,11012,"Blue",3,2,2,1328,9684,0.617,3793,86,0.654,0.121,"open"
574472,46,"F",3,"High School","Single",NA,34,29543,"Blue",4,3,3,1164,28379,0.717,7105,27,0.35,0.039,"closed"
